dvd_created_at,dvd_ph,dvd_do,dvd_tds,dvd_temp,dvd_ammonia
"2023-07-23 12:21:42.000000",8.75,9.461,267.04,34.04,0.37577
"2023-07-23 12:21:42.000000",8.75,9.461,267.04,34.04,0.37577
"2023-07-23 12:21:42.000000",8.75,9.461,267.04,34.04,0.37577
"2023-07-23 12:21:42.000000",8.75,9.461,267.04,34.04,0.37577
"2023-07-23 12:05:23.000000",8.75,9.446,265.73,33.86,0.37297
"2023-07-23 12:05:23.000000",8.75,9.446,265.73,33.86,0.37297
"2023-07-23 12:05:23.000000",8.75,9.446,265.73,33.86,0.37297
"2023-07-23 12:05:23.000000",8.75,9.446,265.73,33.86,0.37297
"2023-07-23 11:49:04.000000",8.63,9.473,264.43,33.76,0.30949
"2023-07-23 11:49:04.000000",8.63,9.473,264.43,33.76,0.30949
"2023-07-23 11:49:04.000000",8.63,9.473,264.43,33.76,0.30949
"2023-07-23 11:49:04.000000",8.63,9.473,264.43,33.76,0.30949
"2023-07-23 11:32:46.000000",8.83,9.399,261.85,33.58,0.41242
"2023-07-23 11:32:46.000000",8.83,9.399,261.85,33.58,0.41242
"2023-07-23 11:32:46.000000",8.83,9.399,261.85,33.58,0.41242
"2023-07-23 11:32:46.000000",8.83,9.399,261.85,33.58,0.41242
"2023-07-23 11:16:28.000000",8.83,9.383,260.56,33.39,0.40934
"2023-07-23 11:16:28.000000",8.83,9.383,260.56,33.39,0.40934
"2023-07-23 11:16:28.000000",8.83,9.383,260.56,33.39,0.40934
"2023-07-23 11:16:28.000000",8.83,9.383,260.56,33.39,0.40934
"2023-07-23 11:00:10.000000",8.75,9.39,258.0,33.2,0.36272
"2023-07-23 11:00:10.000000",8.75,9.39,258.0,33.2,0.36272
"2023-07-23 11:00:10.000000",8.75,9.39,258.0,33.2,0.36272
"2023-07-23 11:00:10.000000",8.75,9.39,258.0,33.2,0.36272
"2023-07-23 10:43:52.000000",8.79,9.371,256.73,33.11,0.38284
"2023-07-23 10:43:52.000000",8.79,9.371,256.73,33.11,0.38284
"2023-07-23 10:43:52.000000",8.79,9.371,256.73,33.11,0.38284
"2023-07-23 10:43:52.000000",8.79,9.371,256.73,33.11,0.38284
"2023-07-23 10:27:34.000000",8.79,9.371,256.73,33.11,0.38284
"2023-07-23 10:27:33.000000",8.79,9.371,256.73,33.11,0.38284
"2023-07-23 10:27:33.000000",8.79,9.371,256.73,33.11,0.38284
"2023-07-23 10:27:33.000000",8.79,9.371,256.73,33.11,0.38284
"2023-07-23 08:49:45.000000",8.39,9.425,245.47,32.37,0.19027
"2023-07-23 08:49:45.000000",8.39,9.425,245.47,32.37,0.19027
"2023-07-23 08:49:45.000000",8.39,9.425,245.47,32.37,0.19027
"2023-07-23 08:49:45.000000",8.39,9.425,245.47,32.37,0.19027
"2023-07-23 08:33:27.000000",8.39,9.418,244.24,32.28,0.18934
"2023-07-23 08:33:27.000000",8.39,9.418,244.24,32.28,0.18934
"2023-07-23 08:33:27.000000",8.39,9.418,244.24,32.28,0.18934
"2023-07-23 08:33:27.000000",8.39,9.418,244.24,32.28,0.18934
"2023-07-23 08:17:10.000000",8.43,9.406,244.24,32.28,0.20389
"2023-07-23 08:17:10.000000",8.43,9.406,244.24,32.28,0.20389
"2023-07-23 08:17:10.000000",8.43,9.406,244.24,32.28,0.20389
"2023-07-23 08:17:10.000000",8.43,9.406,244.24,32.28,0.20389
"2023-07-23 08:00:54.000000",8.39,9.418,244.24,32.28,0.18934
"2023-07-23 08:00:53.000000",8.39,9.418,244.24,32.28,0.18934
"2023-07-23 08:00:53.000000",8.39,9.418,244.24,32.28,0.18934
"2023-07-23 08:00:53.000000",8.39,9.418,244.24,32.28,0.18934
"2023-07-23 07:44:38.000000",8.22,9.475,244.24,32.37,0.13709
"2023-07-23 07:44:38.000000",8.22,9.475,244.24,32.37,0.13709
"2023-07-23 07:44:38.000000",8.22,9.475,244.24,32.37,0.13709
"2023-07-23 07:44:38.000000",8.22,9.475,244.24,32.37,0.13709
"2023-07-23 07:28:20.000000",8.1,9.51,245.47,32.37,0.10755
"2023-07-23 07:28:20.000000",8.1,9.51,245.47,32.37,0.10755
"2023-07-23 07:28:20.000000",8.1,9.51,245.47,32.37,0.10755
"2023-07-23 07:28:20.000000",8.1,9.51,245.47,32.37,0.10755
"2023-07-23 07:12:04.000000",8.02,9.526,244.24,32.28,0.09061
"2023-07-23 07:12:03.000000",8.02,9.526,244.24,32.28,0.09061
"2023-07-23 07:12:03.000000",8.02,9.526,244.24,32.28,0.09061
"2023-07-23 07:12:03.000000",8.02,9.526,244.24,32.28,0.09061
"2023-07-23 06:55:45.000000",8.1,9.502,244.24,32.28,0.10697
"2023-07-23 06:55:45.000000",8.1,9.502,244.24,32.28,0.10697
"2023-07-23 06:55:45.000000",8.1,9.502,244.24,32.28,0.10697
"2023-07-23 06:55:45.000000",8.1,9.502,244.24,32.28,0.10697
"2023-07-23 06:23:15.000000",8.63,9.355,245.47,32.37,0.28995
"2023-07-23 06:23:15.000000",8.63,9.355,245.47,32.37,0.28995
"2023-07-23 06:23:15.000000",8.63,9.355,245.47,32.37,0.28995
"2023-07-23 06:23:15.000000",8.63,9.355,245.47,32.37,0.28995
"2023-07-23 06:06:59.000000",8.59,9.367,245.47,32.37,0.27136
"2023-07-23 06:06:59.000000",8.59,9.367,245.47,32.37,0.27136
"2023-07-23 06:06:59.000000",8.59,9.367,245.47,32.37,0.27136
"2023-07-23 06:06:59.000000",8.59,9.367,245.47,32.37,0.27136
"2023-07-23 05:50:42.000000",8.55,9.379,245.47,32.37,0.25354
"2023-07-23 05:50:42.000000",8.55,9.379,245.47,32.37,0.25354
"2023-07-23 05:50:42.000000",8.55,9.379,245.47,32.37,0.25354
"2023-07-23 05:50:42.000000",8.55,9.379,245.47,32.37,0.25354
"2023-07-23 05:34:27.000000",8.55,9.379,244.24,32.37,0.25354
"2023-07-23 05:34:27.000000",8.55,9.379,244.24,32.37,0.25354
"2023-07-23 05:34:27.000000",8.55,9.379,244.24,32.37,0.25354
"2023-07-23 05:34:27.000000",8.55,9.379,244.24,32.37,0.25354
"2023-07-23 05:18:11.000000",8.43,9.414,244.24,32.37,0.20487
"2023-07-23 05:18:11.000000",8.43,9.414,244.24,32.37,0.20487
"2023-07-23 05:18:11.000000",8.43,9.414,244.24,32.37,0.20487
"2023-07-23 05:18:11.000000",8.43,9.414,244.24,32.37,0.20487
"2023-07-23 05:01:56.000000",8.47,9.402,245.47,32.37,0.22028
"2023-07-23 05:01:56.000000",8.47,9.402,245.47,32.37,0.22028
"2023-07-23 05:01:56.000000",8.47,9.402,245.47,32.37,0.22028
"2023-07-23 05:01:56.000000",8.47,9.402,245.47,32.37,0.22028
"2023-07-23 04:45:41.000000",8.39,9.425,245.47,32.37,0.19027
"2023-07-23 04:45:41.000000",8.39,9.425,245.47,32.37,0.19027
"2023-07-23 04:45:41.000000",8.39,9.425,245.47,32.37,0.19027
"2023-07-23 04:45:41.000000",8.39,9.425,245.47,32.37,0.19027
"2023-07-23 04:29:26.000000",8.43,9.414,245.47,32.37,0.20487
"2023-07-23 04:29:26.000000",8.43,9.414,245.47,32.37,0.20487
"2023-07-23 04:29:26.000000",8.43,9.414,245.47,32.37,0.20487
"2023-07-23 04:29:26.000000",8.43,9.414,245.47,32.37,0.20487
"2023-07-23 04:13:10.000000",8.39,9.433,245.47,32.46,0.19121
"2023-07-23 04:13:10.000000",8.39,9.433,245.47,32.46,0.19121
"2023-07-23 04:13:10.000000",8.39,9.433,245.47,32.46,0.19121
"2023-07-23 04:13:10.000000",8.39,9.433,245.47,32.46,0.19121
"2023-07-23 03:56:55.000000",8.47,9.41,245.47,32.46,0.22132
"2023-07-23 03:56:55.000000",8.47,9.41,245.47,32.46,0.22132
"2023-07-23 03:56:55.000000",8.47,9.41,245.47,32.46,0.22132
"2023-07-23 03:56:55.000000",8.47,9.41,245.47,32.46,0.22132
"2023-07-23 03:40:40.000000",8.51,9.398,246.7,32.46,0.2376
"2023-07-23 03:40:40.000000",8.51,9.398,246.7,32.46,0.2376
"2023-07-23 03:40:40.000000",8.51,9.398,246.7,32.46,0.2376
"2023-07-23 03:40:40.000000",8.51,9.398,246.7,32.46,0.2376
"2023-07-23 03:24:24.000000",8.47,9.41,246.7,32.46,0.22132
"2023-07-23 03:24:24.000000",8.47,9.41,246.7,32.46,0.22132
"2023-07-23 03:24:24.000000",8.47,9.41,246.7,32.46,0.22132
"2023-07-23 03:24:24.000000",8.47,9.41,246.7,32.46,0.22132
"2023-07-23 03:08:09.000000",8.55,9.386,246.7,32.46,0.25469
"2023-07-23 03:08:09.000000",8.55,9.386,246.7,32.46,0.25469
"2023-07-23 03:08:09.000000",8.55,9.386,246.7,32.46,0.25469
"2023-07-23 03:08:09.000000",8.55,9.386,246.7,32.46,0.25469
"2023-07-23 02:51:54.000000",8.59,9.375,246.7,32.46,0.27256
"2023-07-23 02:51:54.000000",8.59,9.375,246.7,32.46,0.27256
"2023-07-23 02:51:54.000000",8.59,9.375,246.7,32.46,0.27256
"2023-07-23 02:51:54.000000",8.59,9.375,246.7,32.46,0.27256
"2023-07-23 02:35:39.000000",8.67,9.359,246.7,32.55,0.31187
"2023-07-23 02:35:39.000000",8.67,9.359,246.7,32.55,0.31187
"2023-07-23 02:35:39.000000",8.67,9.359,246.7,32.55,0.31187
"2023-07-23 02:35:39.000000",8.67,9.359,246.7,32.55,0.31187
"2023-07-23 02:19:24.000000",8.63,9.37,246.7,32.55,0.29245
"2023-07-23 02:19:24.000000",8.63,9.37,246.7,32.55,0.29245
"2023-07-23 02:19:24.000000",8.63,9.37,246.7,32.55,0.29245
"2023-07-23 02:19:24.000000",8.63,9.37,246.7,32.55,0.29245
"2023-07-23 02:03:08.000000",8.67,9.359,247.94,32.55,0.31187
"2023-07-23 02:03:08.000000",8.67,9.359,247.94,32.55,0.31187
"2023-07-23 02:03:08.000000",8.67,9.359,247.94,32.55,0.31187
"2023-07-23 02:03:08.000000",8.67,9.359,247.94,32.55,0.31187
"2023-07-23 01:46:53.000000",8.75,9.335,247.94,32.55,0.3527
"2023-07-23 01:46:53.000000",8.75,9.335,247.94,32.55,0.3527
"2023-07-23 01:46:53.000000",8.75,9.335,247.94,32.55,0.3527
"2023-07-23 01:46:53.000000",8.75,9.335,247.94,32.55,0.3527
"2023-07-23 01:30:38.000000",8.75,9.344,247.94,32.65,0.35424
"2023-07-23 01:30:38.000000",8.75,9.344,247.94,32.65,0.35424
"2023-07-23 01:30:38.000000",8.75,9.344,247.94,32.65,0.35424
"2023-07-23 01:30:38.000000",8.75,9.344,247.94,32.65,0.35424
"2023-07-23 01:14:22.000000",8.67,9.367,247.94,32.65,0.31331
"2023-07-23 01:14:22.000000",8.67,9.367,247.94,32.65,0.31331
"2023-07-23 01:14:22.000000",8.67,9.367,247.94,32.65,0.31331
"2023-07-23 01:14:22.000000",8.67,9.367,247.94,32.65,0.31331
"2023-07-23 00:58:07.000000",8.95,9.286,249.18,32.65,0.46507
"2023-07-23 00:58:07.000000",8.95,9.286,249.18,32.65,0.46507
"2023-07-23 00:58:07.000000",8.95,9.286,249.18,32.65,0.46507
"2023-07-23 00:58:07.000000",8.95,9.286,249.18,32.65,0.46507
"2023-07-23 00:41:51.000000",8.83,9.321,249.18,32.65,0.39741
"2023-07-23 00:41:51.000000",8.83,9.321,249.18,32.65,0.39741
"2023-07-23 00:41:51.000000",8.83,9.321,249.18,32.65,0.39741
"2023-07-23 00:41:51.000000",8.83,9.321,249.18,32.65,0.39741
"2023-07-23 00:25:36.000000",8.75,9.352,249.18,32.74,0.35562
"2023-07-23 00:25:36.000000",8.75,9.352,249.18,32.74,0.35562
"2023-07-23 00:25:36.000000",8.75,9.352,249.18,32.74,0.35562
"2023-07-23 00:25:36.000000",8.75,9.352,249.18,32.74,0.35562
"2023-07-23 00:09:22.000000",8.75,9.352,250.43,32.74,0.35562
"2023-07-23 00:09:22.000000",8.75,9.352,250.43,32.74,0.35562
"2023-07-23 00:09:22.000000",8.75,9.352,250.43,32.74,0.35562
"2023-07-23 00:09:22.000000",8.75,9.352,250.43,32.74,0.35562
"2023-07-22 23:53:05.000000",8.55,9.41,250.43,32.74,0.25828
"2023-07-22 23:53:05.000000",8.55,9.41,250.43,32.74,0.25828
"2023-07-22 23:53:05.000000",8.55,9.41,250.43,32.74,0.25828
"2023-07-22 23:53:05.000000",8.55,9.41,250.43,32.74,0.25828
"2023-07-22 23:36:50.000000",8.67,9.382,250.43,32.83,0.31592
"2023-07-22 23:36:50.000000",8.67,9.382,250.43,32.83,0.31592
"2023-07-22 23:36:50.000000",8.67,9.382,250.43,32.83,0.31592
"2023-07-22 23:36:50.000000",8.67,9.382,250.43,32.83,0.31592
"2023-07-22 23:20:34.000000",8.67,9.382,251.68,32.83,0.31592
"2023-07-22 23:20:34.000000",8.67,9.382,251.68,32.83,0.31592
"2023-07-22 23:20:34.000000",8.67,9.382,251.68,32.83,0.31592
"2023-07-22 23:20:34.000000",8.67,9.382,251.68,32.83,0.31592
"2023-07-22 23:04:18.000000",8.95,9.308,252.94,32.92,0.46958
"2023-07-22 23:04:18.000000",8.95,9.308,252.94,32.92,0.46958
"2023-07-22 23:04:18.000000",8.95,9.308,252.94,32.92,0.46958
"2023-07-22 23:04:18.000000",8.95,9.308,252.94,32.92,0.46958
"2023-07-22 22:48:03.000000",8.51,9.437,252.94,32.92,0.24324
"2023-07-22 22:48:03.000000",8.51,9.437,252.94,32.92,0.24324
"2023-07-22 22:48:03.000000",8.51,9.437,252.94,32.92,0.24324
"2023-07-22 22:48:03.000000",8.51,9.437,252.94,32.92,0.24324
"2023-07-22 22:31:47.000000",8.47,9.457,252.94,33.02,0.22787
"2023-07-22 22:31:47.000000",8.47,9.457,252.94,33.02,0.22787
"2023-07-22 22:31:47.000000",8.47,9.457,252.94,33.02,0.22787
"2023-07-22 22:31:47.000000",8.47,9.457,252.94,33.02,0.22787
"2023-07-22 22:15:32.000000",8.51,9.445,254.2,33.02,0.24448
"2023-07-22 22:15:32.000000",8.51,9.445,254.2,33.02,0.24448
"2023-07-22 22:15:32.000000",8.51,9.445,254.2,33.02,0.24448
"2023-07-22 22:15:32.000000",8.51,9.445,254.2,33.02,0.24448
"2023-07-22 21:59:16.000000",8.63,9.418,255.46,33.11,0.30029
"2023-07-22 21:59:16.000000",8.63,9.418,255.46,33.11,0.30029
"2023-07-22 21:59:16.000000",8.63,9.418,255.46,33.11,0.30029
"2023-07-22 21:59:16.000000",8.63,9.418,255.46,33.11,0.30029
"2023-07-22 21:43:01.000000",8.51,9.46,255.46,33.2,0.24671
"2023-07-22 21:43:01.000000",8.51,9.46,255.46,33.2,0.24671
"2023-07-22 21:43:01.000000",8.51,9.46,255.46,33.2,0.24671
"2023-07-22 21:43:01.000000",8.51,9.46,255.46,33.2,0.24671
"2023-07-22 21:26:46.000000",8.43,9.484,255.46,33.2,0.21409
"2023-07-22 21:26:46.000000",8.43,9.484,255.46,33.2,0.21409
"2023-07-22 21:26:46.000000",8.43,9.484,255.46,33.2,0.21409
"2023-07-22 21:26:46.000000",8.43,9.484,255.46,33.2,0.21409
"2023-07-22 21:10:30.000000",8.75,9.39,256.73,33.2,0.36272
"2023-07-22 21:10:30.000000",8.75,9.39,256.73,33.2,0.36272
"2023-07-22 21:10:30.000000",8.75,9.39,256.73,33.2,0.36272
"2023-07-22 21:10:30.000000",8.75,9.39,256.73,33.2,0.36272
"2023-07-22 20:54:14.000000",8.39,9.503,256.73,33.29,0.19997
"2023-07-22 20:54:14.000000",8.39,9.503,256.73,33.29,0.19997
"2023-07-22 20:54:14.000000",8.39,9.503,256.73,33.29,0.19997
"2023-07-22 20:54:14.000000",8.39,9.503,256.73,33.29,0.19997
"2023-07-22 20:37:58.000000",8.43,9.491,256.73,33.29,0.21511
"2023-07-22 20:37:58.000000",8.43,9.491,256.73,33.29,0.21511
"2023-07-22 20:37:58.000000",8.43,9.491,256.73,33.29,0.21511
"2023-07-22 20:37:58.000000",8.43,9.491,256.73,33.29,0.21511
"2023-07-22 20:21:43.000000",8.39,9.503,258.0,33.29,0.19997
"2023-07-22 20:21:43.000000",8.39,9.503,258.0,33.29,0.19997
"2023-07-22 20:21:43.000000",8.39,9.503,258.0,33.29,0.19997
"2023-07-22 20:21:43.000000",8.39,9.503,258.0,33.29,0.19997
"2023-07-22 20:05:27.000000",8.43,9.5,259.28,33.39,0.21624
"2023-07-22 20:05:27.000000",8.43,9.5,259.28,33.39,0.21624
"2023-07-22 20:05:27.000000",8.43,9.5,259.28,33.39,0.21624
"2023-07-22 20:05:27.000000",8.43,9.5,259.28,33.39,0.21624
"2023-07-22 19:49:11.000000",8.43,9.507,260.56,33.48,0.21726
"2023-07-22 19:49:11.000000",8.43,9.507,260.56,33.48,0.21726
"2023-07-22 19:49:11.000000",8.43,9.507,260.56,33.48,0.21726
"2023-07-22 19:49:11.000000",8.43,9.507,260.56,33.48,0.21726
"2023-07-22 19:32:58.000000",8.47,9.504,261.85,33.58,0.23453
"2023-07-22 19:32:58.000000",8.47,9.504,261.85,33.58,0.23453
"2023-07-22 19:32:58.000000",8.47,9.504,261.85,33.58,0.23453
"2023-07-22 19:32:58.000000",8.47,9.504,261.85,33.58,0.23453
"2023-07-22 19:16:40.000000",8.39,9.543,263.14,33.76,0.20504
"2023-07-22 19:16:40.000000",8.39,9.543,263.14,33.76,0.20504
"2023-07-22 19:16:40.000000",8.39,9.543,263.14,33.76,0.20504
"2023-07-22 19:16:40.000000",8.39,9.543,263.14,33.76,0.20504
"2023-07-22 19:00:24.000000",8.43,9.531,264.43,33.76,0.22046
"2023-07-22 19:00:24.000000",8.43,9.531,264.43,33.76,0.22046
"2023-07-22 19:00:24.000000",8.43,9.531,264.43,33.76,0.22046
"2023-07-22 19:00:24.000000",8.43,9.531,264.43,33.76,0.22046
"2023-07-22 18:44:12.000000",8.39,9.551,265.73,33.86,0.20612
"2023-07-22 18:44:12.000000",8.39,9.551,265.73,33.86,0.20612
"2023-07-22 18:44:12.000000",8.39,9.551,265.73,33.86,0.20612
"2023-07-22 18:44:12.000000",8.39,9.551,265.73,33.86,0.20612
"2023-07-22 18:27:52.000000",8.18,9.628,268.34,34.04,0.13943
"2023-07-22 18:27:52.000000",8.18,9.628,268.34,34.04,0.13943
"2023-07-22 18:27:52.000000",8.18,9.628,268.34,34.04,0.13943
"2023-07-22 18:27:52.000000",8.18,9.628,268.34,34.04,0.13943
"2023-07-22 18:11:37.000000",8.14,9.648,269.66,34.14,0.12949
"2023-07-22 18:11:37.000000",8.14,9.648,269.66,34.14,0.12949
"2023-07-22 18:11:37.000000",8.14,9.648,269.66,34.14,0.12949
"2023-07-22 18:11:37.000000",8.14,9.648,269.66,34.14,0.12949
"2023-07-22 17:55:19.000000",8.14,9.655,270.97,34.23,0.13017
"2023-07-22 17:55:19.000000",8.14,9.655,270.97,34.23,0.13017
"2023-07-22 17:55:19.000000",8.14,9.655,270.97,34.23,0.13017
"2023-07-22 17:55:19.000000",8.14,9.655,270.97,34.23,0.13017
"2023-07-22 17:39:02.000000",8.06,9.687,272.29,34.33,0.11135
"2023-07-22 17:39:02.000000",8.06,9.687,272.29,34.33,0.11135
"2023-07-22 17:39:02.000000",8.06,9.687,272.29,34.33,0.11135
"2023-07-22 17:39:02.000000",8.06,9.687,272.29,34.33,0.11135
"2023-07-22 17:22:45.000000",8.02,9.706,273.62,34.42,0.10311
"2023-07-22 17:22:45.000000",8.02,9.706,273.62,34.42,0.10311
"2023-07-22 17:22:45.000000",8.02,9.706,273.62,34.42,0.10311
"2023-07-22 17:22:45.000000",8.02,9.706,273.62,34.42,0.10311
"2023-07-22 17:06:27.000000",7.94,9.738,273.62,34.52,0.08781
"2023-07-22 17:06:27.000000",7.94,9.738,273.62,34.52,0.08781
"2023-07-22 17:06:27.000000",7.94,9.738,273.62,34.52,0.08781
"2023-07-22 17:06:27.000000",7.94,9.738,273.62,34.52,0.08781
"2023-07-22 16:50:12.000000",7.86,9.761,274.95,34.52,0.07413
"2023-07-22 16:50:12.000000",7.86,9.761,274.95,34.52,0.07413
"2023-07-22 16:50:12.000000",7.86,9.761,274.95,34.52,0.07413
"2023-07-22 16:50:12.000000",7.86,9.761,274.95,34.52,0.07413
"2023-07-22 16:33:51.000000",7.82,9.773,274.95,34.52,0.06805
"2023-07-22 16:33:51.000000",7.82,9.773,274.95,34.52,0.06805
"2023-07-22 16:33:51.000000",7.82,9.773,274.95,34.52,0.06805
"2023-07-22 16:33:51.000000",7.82,9.773,274.95,34.52,0.06805
"2023-07-22 16:17:33.000000",7.94,9.738,274.95,34.52,0.08781
"2023-07-22 16:17:33.000000",7.94,9.738,274.95,34.52,0.08781
"2023-07-22 16:17:33.000000",7.94,9.738,274.95,34.52,0.08781
"2023-07-22 16:17:33.000000",7.94,9.738,274.95,34.52,0.08781
"2023-07-22 16:01:15.000000",7.86,9.777,277.62,34.71,0.075
"2023-07-22 16:01:15.000000",7.86,9.777,277.62,34.71,0.075
"2023-07-22 16:01:15.000000",7.86,9.777,277.62,34.71,0.075
"2023-07-22 16:01:15.000000",7.86,9.777,277.62,34.71,0.075
"2023-07-22 15:44:56.000000",7.98,9.742,277.62,34.71,0.09656
"2023-07-22 15:44:56.000000",7.98,9.742,277.62,34.71,0.09656
"2023-07-22 15:44:56.000000",7.98,9.742,277.62,34.71,0.09656
"2023-07-22 15:44:56.000000",7.98,9.742,277.62,34.71,0.09656
"2023-07-22 15:28:38.000000",7.7,9.808,274.95,34.52,0.05248
"2023-07-22 15:28:38.000000",7.7,9.808,274.95,34.52,0.05248
"2023-07-22 15:28:38.000000",7.7,9.808,274.95,34.52,0.05248
"2023-07-22 15:28:38.000000",7.7,9.808,274.95,34.52,0.05248
"2023-07-22 15:12:19.000000",7.82,9.773,277.62,34.52,0.06805
"2023-07-22 15:12:19.000000",7.82,9.773,277.62,34.52,0.06805
"2023-07-22 15:12:19.000000",7.82,9.773,277.62,34.52,0.06805
"2023-07-22 15:12:19.000000",7.82,9.773,277.62,34.52,0.06805
"2023-07-22 14:56:01.000000",7.7,9.816,277.62,34.61,0.05278
"2023-07-22 14:56:01.000000",7.7,9.816,277.62,34.61,0.05278
"2023-07-22 14:56:01.000000",7.7,9.816,277.62,34.61,0.05278
"2023-07-22 14:56:01.000000",7.7,9.816,277.62,34.61,0.05278
"2023-07-22 14:39:43.000000",7.82,9.781,277.62,34.61,0.06843
"2023-07-22 14:39:43.000000",7.82,9.781,277.62,34.61,0.06843
"2023-07-22 14:39:43.000000",7.82,9.781,277.62,34.61,0.06843
"2023-07-22 14:39:43.000000",7.82,9.781,277.62,34.61,0.06843
"2023-07-22 14:23:24.000000",7.7,9.832,278.96,34.8,0.05341
"2023-07-22 14:23:24.000000",7.7,9.832,278.96,34.8,0.05341
"2023-07-22 14:23:24.000000",7.7,9.832,278.96,34.8,0.05341
"2023-07-22 14:23:24.000000",7.7,9.832,278.96,34.8,0.05341
"2023-07-22 14:07:06.000000",8.06,9.727,280.31,34.8,0.11447
"2023-07-22 14:07:06.000000",8.06,9.727,280.31,34.8,0.11447
"2023-07-22 14:07:06.000000",8.06,9.727,280.31,34.8,0.11447
"2023-07-22 14:07:06.000000",8.06,9.727,280.31,34.8,0.11447
"2023-07-22 13:50:48.000000",7.86,9.761,276.28,34.52,0.07413
"2023-07-22 13:50:48.000000",7.86,9.761,276.28,34.52,0.07413
"2023-07-22 13:50:48.000000",7.86,9.761,276.28,34.52,0.07413
"2023-07-22 13:50:48.000000",7.86,9.761,276.28,34.52,0.07413
"2023-07-22 13:34:31.000000",7.66,9.82,276.28,34.52,0.04809
"2023-07-22 13:34:31.000000",7.66,9.82,276.28,34.52,0.04809
"2023-07-22 13:34:31.000000",7.66,9.82,276.28,34.52,0.04809
"2023-07-22 13:34:31.000000",7.66,9.82,276.28,34.52,0.04809
"2023-07-22 13:18:12.000000",7.86,9.753,274.95,34.42,0.07367
"2023-07-22 13:18:12.000000",7.86,9.753,274.95,34.42,0.07367
"2023-07-22 13:18:12.000000",7.86,9.753,274.95,34.42,0.07367
"2023-07-22 13:18:12.000000",7.86,9.753,274.95,34.42,0.07367
"2023-07-22 13:01:53.000000",8.02,9.722,277.62,34.61,0.10428
"2023-07-22 13:01:53.000000",8.02,9.722,277.62,34.61,0.10428
"2023-07-22 13:01:53.000000",8.02,9.722,277.62,34.61,0.10428
"2023-07-22 13:01:53.000000",8.02,9.722,277.62,34.61,0.10428
"2023-07-22 12:45:35.000000",8.22,9.648,276.28,34.42,0.15412
"2023-07-22 12:45:35.000000",8.22,9.648,276.28,34.42,0.15412
"2023-07-22 12:45:35.000000",8.22,9.648,276.28,34.42,0.15412
"2023-07-22 12:45:35.000000",8.22,9.648,276.28,34.42,0.15412
"2023-07-22 12:29:16.000000",8.47,9.551,272.29,34.14,0.24129
"2023-07-22 12:29:16.000000",8.47,9.551,272.29,34.14,0.24129
"2023-07-22 12:29:16.000000",8.47,9.551,272.29,34.14,0.24129
"2023-07-22 12:29:16.000000",8.47,9.551,272.29,34.14,0.24129
"2023-07-22 12:12:57.000000",8.31,9.574,268.34,33.86,0.17761
"2023-07-22 12:12:57.000000",8.31,9.574,268.34,33.86,0.17761
"2023-07-22 12:12:57.000000",8.31,9.574,268.34,33.86,0.17761
"2023-07-22 12:12:57.000000",8.31,9.574,268.34,33.86,0.17761
"2023-07-22 11:56:40.000000",8.39,9.559,269.66,33.95,0.20711
"2023-07-22 11:56:40.000000",8.39,9.559,269.66,33.95,0.20711
"2023-07-22 11:56:40.000000",8.39,9.559,269.66,33.95,0.20711
"2023-07-22 11:56:40.000000",8.39,9.559,269.66,33.95,0.20711
"2023-07-22 11:40:21.000000",8.1,9.636,267.04,33.86,0.11751
"2023-07-22 11:40:21.000000",8.1,9.636,267.04,33.86,0.11751
"2023-07-22 11:40:21.000000",8.1,9.636,267.04,33.86,0.11751
"2023-07-22 11:40:21.000000",8.1,9.636,267.04,33.86,0.11751
"2023-07-22 11:24:05.000000",8.1,9.612,263.14,33.58,0.11559
"2023-07-22 11:24:05.000000",8.1,9.612,263.14,33.58,0.11559
"2023-07-22 11:24:05.000000",8.1,9.612,263.14,33.58,0.11559
"2023-07-22 11:24:05.000000",8.1,9.612,263.14,33.58,0.11559
"2023-07-22 11:07:44.000000",8.18,9.573,259.28,33.39,0.13431
"2023-07-22 11:07:44.000000",8.18,9.573,259.28,33.39,0.13431
"2023-07-22 11:07:44.000000",8.18,9.573,259.28,33.39,0.13431
"2023-07-22 11:07:44.000000",8.18,9.573,259.28,33.39,0.13431
"2023-07-22 10:51:26.000000",8.06,9.592,258.0,33.2,0.10411
"2023-07-22 10:51:26.000000",8.06,9.592,258.0,33.2,0.10411
"2023-07-22 10:51:26.000000",8.06,9.592,258.0,33.2,0.10411
"2023-07-22 10:51:26.000000",8.06,9.592,258.0,33.2,0.10411
"2023-07-22 10:35:07.000000",8.06,9.584,256.73,33.11,0.10355
"2023-07-22 10:35:07.000000",8.06,9.584,256.73,33.11,0.10355
"2023-07-22 10:35:07.000000",8.06,9.584,256.73,33.11,0.10355
"2023-07-22 10:35:07.000000",8.06,9.584,256.73,33.11,0.10355
"2023-07-22 10:18:49.000000",8.02,9.58,254.2,32.92,0.09421
"2023-07-22 10:18:49.000000",8.02,9.58,254.2,32.92,0.09421
"2023-07-22 10:18:49.000000",8.02,9.58,254.2,32.92,0.09421
"2023-07-22 10:18:49.000000",8.02,9.58,254.2,32.92,0.09421
"2023-07-22 10:02:31.000000",7.98,9.584,251.68,32.83,0.08617
"2023-07-22 10:02:31.000000",7.98,9.584,251.68,32.83,0.08617
"2023-07-22 10:02:31.000000",7.98,9.584,251.68,32.83,0.08617
