LocationID;Date;Time;;Parameter;Method;;Value;Unit;Comment
IND00376;2020-06-17;22:00;0.3;O2-Dis;0;;4.5;mg/l;Unknown
IND00376;2020-06-17;22:00;0.3;BOD;0;;1.2;mg/l;Unknown
IND00376;2019-06-23;22:00;0.3;pH;0;;8.0;---;Unknown
IND00376;2018-07-25;22:00;0.3;O2-Dis;0;;5.7;mg/l;Unknown
IND00376;2020-10-08;22:00;0.3;BOD;0;;1.2;mg/l;Unknown
IND00376;2020-10-08;22:00;0.3;O2-Dis;0;;4.9;mg/l;Unknown
IND00376;2019-01-16;23:00;0.3;BOD;0;;1.8;mg/l;Unknown
IND00376;2018-06-26;22:00;0.3;pH;0;;7.72;---;Unknown
IND00376;2020-08-17;22:00;0.3;BOD;0;;1.1;mg/l;Unknown
IND00376;2018-10-17;22:00;0.3;pH;0;;7.61;---;Unknown
IND00376;2019-06-23;22:00;0.3;O2-Dis;0;;5.5;mg/l;Unknown
IND00376;2018-05-17;22:00;0.3;BOD;0;;1.7;mg/l;Unknown
IND00376;2020-04-20;22:00;0.3;TURB;0;;1.1;NTU;Unknown
IND00376;2018-07-25;22:00;0.3;pH;0;;7.25;---;Unknown
IND00376;2020-10-08;22:00;0.3;pH;0;;8.3;---;Unknown
IND00376;2020-02-11;23:00;0.3;TURB;0;;1.0;NTU;Unknown
IND00376;2019-02-24;23:00;0.3;pH;0;;7.6;---;Unknown
IND00376;2021-02-21;23:00;0.3;O2-Dis;0;;6.1;mg/l;Unknown
IND00376;2020-12-22;23:00;0.3;TURB;0;;1.6;NTU;Unknown
IND00376;2018-04-16;22:00;0.3;pH;0;;8.1;---;Unknown
IND00376;2019-04-11;22:00;0.3;pH;0;;7.9;---;Unknown
IND00376;2019-04-11;22:00;0.3;O2-Dis;0;;5.4;mg/l;Unknown
IND00376;2018-03-22;23:00;0.3;pH;0;;8.03;---;Unknown
IND00376;2018-05-17;22:00;0.3;pH;0;;7.84;---;Unknown
IND00376;2020-06-17;22:00;0.3;TURB;0;;1.2;NTU;Unknown
IND00376;2018-10-17;22:00;0.3;BOD;0;;2.2;mg/l;Unknown
IND00376;2018-09-19;22:00;0.3;BOD;0;;1.1;mg/l;Unknown
IND00376;2018-09-19;22:00;0.3;O2-Dis;0;;5.8;mg/l;Unknown
IND00376;2018-06-26;22:00;0.3;O2-Dis;0;;5.7;mg/l;Unknown
IND00376;2019-06-23;22:00;0.3;BOD;0;;1.1;mg/l;Unknown
IND00376;2018-08-26;22:00;0.3;O2-Dis;0;;6.0;mg/l;Unknown
IND00376;2020-12-22;23:00;0.3;pH;0;;8.0;---;Unknown
IND00376;2021-02-21;23:00;0.3;BOD;0;;1.3;mg/l;Unknown
IND00376;2020-02-11;23:00;0.3;O2-Dis;0;;6.0;mg/l;Unknown
IND00376;2020-02-11;23:00;0.3;BOD;0;;0.8;mg/l;Unknown
IND00376;2019-02-24;23:00;0.3;O2-Dis;0;;6.1;mg/l;Unknown
IND00376;2019-12-22;23:00;0.3;O2-Dis;0;;5.7;mg/l;Unknown
IND00376;2018-04-16;22:00;0.3;BOD;0;;1.7;mg/l;Unknown
IND00376;2018-03-22;23:00;0.3;O2-Dis;0;;5.6;mg/l;Unknown
IND00376;2018-03-22;23:00;0.3;BOD;0;;1.4;mg/l;Unknown
IND00376;2018-02-21;23:00;0.3;O2-Dis;0;;5.4;mg/l;Unknown
IND00376;2019-12-22;23:00;0.3;pH;0;;7.9;---;Unknown
IND00376;2019-01-16;23:00;0.3;pH;0;;7.8;---;Unknown
IND00376;2020-08-17;22:00;0.3;TURB;0;;6.3;NTU;Unknown
IND00376;2018-04-16;22:00;0.3;O2-Dis;0;;5.3;mg/l;Unknown
IND00376;2018-09-19;22:00;0.3;pH;0;;7.45;---;Unknown
IND00376;2020-10-08;22:00;0.3;TURB;0;;1.6;NTU;Unknown
IND00376;2018-11-28;23:00;0.3;pH;0;;7.7;---;Unknown
IND00376;2019-10-16;22:00;0.3;pH;0;;7.8;---;Unknown
IND00376;2018-10-17;22:00;0.3;O2-Dis;0;;5.3;mg/l;Unknown
IND00376;2018-05-17;22:00;0.3;O2-Dis;0;;5.6;mg/l;Unknown
IND00376;2020-04-20;22:00;0.3;BOD;0;;1.5;mg/l;Unknown
IND00376;2020-08-17;22:00;0.3;O2-Dis;0;;5.6;mg/l;Unknown
IND00376;2020-08-17;22:00;0.3;pH;0;;8.2;---;Unknown
IND00376;2020-04-20;22:00;0.3;O2-Dis;0;;6.3;mg/l;Unknown
IND00376;2020-04-20;22:00;0.3;pH;0;;8.2;---;Unknown
IND00376;2018-01-17;23:00;0.3;BOD;0;;1.3;mg/l;Unknown
IND00376;2018-01-17;23:00;0.3;O2-Dis;0;;6.9;mg/l;Unknown
IND00376;2018-07-25;22:00;0.3;BOD;0;;1.7;mg/l;Unknown
IND00376;2018-02-21;23:00;0.3;BOD;0;;1.1;mg/l;Unknown
IND00376;2019-01-16;23:00;0.3;O2-Dis;0;;6.1;mg/l;Unknown
IND00376;2020-02-11;23:00;0.3;pH;0;;8.0;---;Unknown
IND00376;2019-10-16;22:00;0.3;O2-Dis;0;;5.8;mg/l;Unknown
IND00420;2018-01-31;23:00;0.3;O2-Dis;0;;7.7;mg/l;Unknown
IND00420;2018-01-31;23:00;0.3;pH;0;;8.12;---;Unknown
IND00420;2020-12-03;23:00;0.3;O2-Dis;0;;8.1;mg/l;Unknown
IND00420;2020-01-31;23:00;0.3;TURB;0;;7.5;NTU;Unknown
IND00420;2018-08-03;22:00;0.3;O2-Dis;0;;7.3;mg/l;Unknown
IND00420;2019-04-02;22:00;0.3;O2-Dis;0;;7.8;mg/l;Unknown
IND00420;2020-04-02;22:00;0.3;O2-Dis;0;;8.1;mg/l;Unknown
IND00420;2021-02-03;23:00;0.3;O2-Dis;0;;8.5;mg/l;Unknown
IND00420;2020-04-30;22:00;0.3;O2-Dis;0;;8.2;mg/l;Unknown
IND00420;2020-04-30;22:00;0.3;TURB;0;;8.8;NTU;Unknown
IND00420;2019-10-31;23:00;0.3;pH;0;;8.2;---;Unknown
IND00420;2020-06-02;22:00;0.3;pH;0;;7.9;---;Unknown
IND00420;2018-05-04;22:00;0.3;O2-Dis;0;;7.8;mg/l;Unknown
IND00420;2021-03-03;23:00;0.3;O2-Dis;0;;7.7;mg/l;Unknown
IND00420;2019-05-05;22:00;0.3;pH;0;;7.9;---;Unknown
IND00420;2018-03-05;23:00;0.3;O2-Dis;0;;7.7;mg/l;Unknown
IND00420;2020-07-03;22:00;0.3;pH;0;;7.8;---;Unknown
IND00420;2020-09-06;22:00;0.3;BOD;0;;0.6;mg/l;Unknown
IND00420;2018-07-02;22:00;0.3;O2-Dis;0;;7.0;mg/l;Unknown
IND00420;2020-03-04;23:00;0.3;pH;0;;8.1;---;Unknown
IND00420;2020-03-04;23:00;0.3;TURB;0;;11.5;NTU;Unknown
IND00420;2018-09-30;22:00;0.3;O2-Dis;0;;7.6;mg/l;Unknown
IND00420;2020-10-05;22:00;0.3;TURB;0;;0.5;NTU;Unknown
IND00420;2018-03-05;23:00;0.3;pH;0;;7.87;---;Unknown
IND00420;2018-12-03;23:00;0.3;O2-Dis;0;;7.9;mg/l;Unknown
IND00420;2020-12-03;23:00;0.3;pH;0;;8.1;---;Unknown
IND00420;2018-05-31;22:00;0.3;O2-Dis;0;;7.5;mg/l;Unknown
IND00420;2020-06-02;22:00;0.3;TURB;0;;7.2;NTU;Unknown
IND00420;2018-08-03;22:00;0.3;pH;0;;8.44;---;Unknown
IND00420;2019-08-05;22:00;0.3;O2-Dis;0;;6.9;mg/l;Unknown
IND00420;2018-11-04;23:00;0.3;O2-Dis;0;;7.4;mg/l;Unknown
IND00420;2019-10-31;23:00;0.3;O2-Dis;0;;7.2;mg/l;Unknown
IND00420;2018-09-06;22:00;0.3;O2-Dis;0;;9.1;mg/l;Unknown
IND00420;2019-09-03;22:00;0.3;pH;0;;8.3;---;Unknown
IND00420;2019-09-03;22:00;0.3;O2-Dis;0;;7.3;mg/l;Unknown
IND00420;2020-01-31;23:00;0.3;pH;0;;8.1;---;Unknown
IND00420;2020-04-02;22:00;0.3;TURB;0;;3.9;NTU;Unknown
IND00420;2020-11-04;23:00;0.3;TURB;0;;0.7;NTU;Unknown
IND00420;2018-11-04;23:00;0.3;pH;0;;8.5;---;Unknown
IND00420;2020-06-02;22:00;0.3;BOD;0;;0.8;mg/l;Unknown
IND00420;2020-10-05;22:00;0.3;BOD;0;;0.8;mg/l;Unknown
IND00420;2020-10-05;22:00;0.3;pH;0;;8.1;---;Unknown
IND00420;2018-09-06;22:00;0.3;pH;0;;8.38;---;Unknown
IND00420;2020-07-03;22:00;0.3;O2-Dis;0;;7.8;mg/l;Unknown
IND00420;2021-01-04;23:00;0.3;pH;0;;7.65;---;Unknown
IND00420;2020-01-03;23:00;0.3;BOD;0;;0.6;mg/l;Unknown
IND00420;2020-08-06;22:00;0.3;O2-Dis;0;;3.5;mg/l;Unknown
IND00420;2020-08-06;22:00;0.3;pH;0;;8.2;---;Unknown
IND00420;2020-12-03;23:00;0.3;TURB;0;;9.0;NTU;Unknown
IND00420;2018-01-05;23:00;0.3;pH;0;;8.09;---;Unknown
IND00420;2020-01-31;23:00;0.3;BOD;0;;0.4;mg/l;Unknown
IND00420;2018-12-03;23:00;0.3;pH;0;;8.3;---;Unknown
IND00420;2020-04-02;22:00;0.3;pH;0;;8.1;---;Unknown
IND00420;2019-03-01;23:00;0.3;pH;0;;8.0;---;Unknown
IND00420;2018-05-04;22:00;0.3;pH;0;;8.5;---;Unknown
IND00420;2020-03-04;23:00;0.3;BOD;0;;0.8;mg/l;Unknown
IND00420;2018-05-31;22:00;0.3;pH;0;;8.5;---;Unknown
IND00420;2019-06-06;22:00;0.3;O2-Dis;0;;6.2;mg/l;Unknown
IND00420;2019-02-13;23:00;0.3;pH;0;;8.5;---;Unknown
IND00420;2020-01-03;23:00;0.3;pH;0;;7.9;---;Unknown
IND00420;2020-01-03;23:00;0.3;O2-Dis;0;;7.0;mg/l;Unknown
IND00420;2020-08-06;22:00;0.3;BOD;0;;0.6;mg/l;Unknown
IND00420;2020-08-06;22:00;0.3;TURB;0;;1.9;NTU;Unknown
IND00420;2021-01-04;23:00;0.3;O2-Dis;0;;8.5;mg/l;Unknown
IND00420;2020-01-31;23:00;0.3;O2-Dis;0;;8.4;mg/l;Unknown
IND00420;2018-01-05;23:00;0.3;O2-Dis;0;;7.8;mg/l;Unknown
IND00420;2019-01-06;23:00;0.3;O2-Dis;0;;7.3;mg/l;Unknown
IND00420;2019-04-02;22:00;0.3;pH;0;;8.5;---;Unknown
IND00420;2019-09-30;22:00;0.3;O2-Dis;0;;7.6;mg/l;Unknown
IND00420;2018-09-30;22:00;0.3;pH;0;;7.39;---;Unknown
IND00420;2020-11-04;23:00;0.3;O2-Dis;0;;8.8;mg/l;Unknown
IND00420;2020-11-04;23:00;0.3;BOD;0;;0.9;mg/l;Unknown
IND00420;2020-04-30;22:00;0.3;pH;0;;8.4;---;Unknown
IND00420;2019-05-05;22:00;0.3;O2-Dis;0;;6.8;mg/l;Unknown
IND00420;2018-04-04;22:00;0.3;pH;0;;8.5;---;Unknown
IND00420;2018-04-04;22:00;0.3;O2-Dis;0;;7.1;mg/l;Unknown
IND00420;2019-12-02;23:00;0.3;O2-Dis;0;;7.8;mg/l;Unknown
IND00420;2019-12-02;23:00;0.3;pH;0;;7.7;---;Unknown
IND00420;2019-08-05;22:00;0.3;pH;0;;7.8;---;Unknown
IND00420;2020-04-02;22:00;0.3;BOD;0;;0.7;mg/l;Unknown
IND00420;2019-03-01;23:00;0.3;O2-Dis;0;;8.1;mg/l;Unknown
IND00420;2020-03-04;23:00;0.3;O2-Dis;0;;6.9;mg/l;Unknown
IND00420;2019-06-06;22:00;0.3;pH;0;;7.4;---;Unknown
IND00420;2019-01-06;23:00;0.3;pH;0;;8.5;---;Unknown
IND00420;2020-07-03;22:00;0.3;BOD;0;;0.7;mg/l;Unknown
IND00420;2020-06-02;22:00;0.3;O2-Dis;0;;7.1;mg/l;Unknown
IND00420;2021-03-03;23:00;0.3;pH;0;;7.99;---;Unknown
IND00420;2020-01-03;23:00;0.3;TURB;0;;4.1;NTU;Unknown
IND00420;2018-07-02;22:00;0.3;pH;0;;8.5;---;Unknown
IND00420;2019-02-13;23:00;0.3;O2-Dis;0;;6.5;mg/l;Unknown
IND00420;2021-02-03;23:00;0.3;pH;0;;7.89;---;Unknown
IND00420;2019-09-30;22:00;0.3;pH;0;;7.7;---;Unknown
IND00420;2020-10-05;22:00;0.3;O2-Dis;0;;8.1;mg/l;Unknown
IND00420;2020-04-30;22:00;0.3;BOD;0;;0.7;mg/l;Unknown
IND00420;2020-11-04;23:00;0.3;pH;0;;8.0;---;Unknown
IND00420;2020-09-06;22:00;0.3;O2-Dis;0;;8.5;mg/l;Unknown
IND00420;2020-09-06;22:00;0.3;pH;0;;8.1;---;Unknown
IND00420;2020-09-06;22:00;0.3;TURB;0;;3.2;NTU;Unknown
IND00421;2020-11-30;23:00;0.3;BOD;0;;5.7;mg/l;Unknown
IND00421;2020-02-02;23:00;0.3;BOD;0;;5.8;mg/l;Unknown
IND00421;2020-02-02;23:00;0.3;pH;0;;7.2;---;Unknown
IND00421;2018-08-05;22:00;0.3;O2-Dis;0;;5.0;mg/l;Unknown
IND00421;2020-04-27;22:00;0.3;BOD;0;;5.6;mg/l;Unknown
IND00421;2020-04-27;22:00;0.3;pH;0;;7.8;---;Unknown
IND00421;2020-04-27;22:00;0.3;TURB;0;;12.8;NTU;Unknown
IND00421;2018-04-09;22:00;0.3;pH;0;;7.6;---;Unknown
IND00421;2019-04-03;22:00;0.3;BOD;0;;8.4;mg/l;Unknown
IND00421;2019-01-07;23:00;0.3;O2-Dis;0;;5.4;mg/l;Unknown
IND00421;2020-05-03;22:00;0.3;O2-Dis;0;;6.3;mg/l;Unknown
IND00421;2020-01-05;23:00;0.3;BOD;0;;5.6;mg/l;Unknown
IND00421;2019-03-03;23:00;0.3;BOD;0;;7.8;mg/l;Unknown
IND00421;2019-03-03;23:00;0.3;pH;0;;7.1;---;Unknown
IND00421;2020-09-07;22:00;0.3;pH;0;;8.0;---;Unknown
IND00421;2021-03-03;23:00;0.3;pH;0;;7.5;---;Unknown
IND00421;2021-03-03;23:00;0.3;O2-Dis;0;;5.7;mg/l;Unknown
IND00421;2021-01-04;23:00;0.3;BOD;0;;5.9;mg/l;Unknown
IND00421;2019-06-03;22:00;0.3;BOD;0;;6.0;mg/l;Unknown
IND00421;2020-07-01;22:00;0.3;TURB;0;;5.5;NTU;Unknown
IND00421;2018-03-11;23:00;0.3;O2-Dis;0;;6.3;mg/l;Unknown
IND00421;2019-07-03;22:00;0.3;O2-Dis;0;;6.3;mg/l;Unknown
IND00421;2020-10-04;22:00;0.3;BOD;0;;5.0;mg/l;Unknown
IND00421;2020-11-02;23:00;0.3;TURB;0;;5.5;NTU;Unknown
IND00421;2020-11-02;23:00;0.3;pH;0;;7.4;---;Unknown
IND00421;2021-02-03;23:00;0.3;O2-Dis;0;;6.0;mg/l;Unknown
IND00421;2019-07-31;22:00;0.3;BOD;0;;5.2;mg/l;Unknown
IND00421;2018-12-03;23:00;0.3;pH;0;;7.4;---;Unknown
IND00421;2018-12-03;23:00;0.3;O2-Dis;0;;5.2;mg/l;Unknown
IND00421;2018-12-03;23:00;0.3;BOD;0;;6.8;mg/l;Unknown
IND00421;2018-10-07;22:00;0.3;O2-Dis;0;;5.2;mg/l;Unknown
IND00421;2020-03-01;23:00;0.3;TURB;0;;5.9;NTU;Unknown
IND00421;2018-06-06;22:00;0.3;BOD;0;;5.5;mg/l;Unknown
IND00421;2018-06-06;22:00;0.3;pH;0;;8.4;---;Unknown
IND00421;2018-05-07;22:00;0.3;O2-Dis;0;;6.2;mg/l;Unknown
IND00421;2020-07-01;22:00;0.3;O2-Dis;0;;6.7;mg/l;Unknown
IND00421;2018-07-03;22:00;0.3;O2-Dis;0;;9.3;mg/l;Unknown
IND00421;2018-11-11;23:00;0.3;BOD;0;;7.0;mg/l;Unknown
IND00421;2019-11-03;23:00;0.3;O2-Dis;0;;6.4;mg/l;Unknown
IND00421;2019-10-02;22:00;0.3;pH;0;;7.5;---;Unknown
IND00421;2020-09-07;22:00;0.3;BOD;0;;4.8;mg/l;Unknown
IND00421;2019-09-02;22:00;0.3;pH;0;;7.5;---;Unknown
IND00421;2019-09-02;22:00;0.3;O2-Dis;0;;6.6;mg/l;Unknown
IND00421;2021-01-04;23:00;0.3;O2-Dis;0;;6.4;mg/l;Unknown
IND00421;2021-01-04;23:00;0.3;pH;0;;7.3;---;Unknown
IND00421;2019-02-06;23:00;0.3;BOD;0;;7.5;mg/l;Unknown
IND00421;2019-02-06;23:00;0.3;pH;0;;7.2;---;Unknown
IND00421;2018-01-07;23:00;0.3;BOD;0;;3.6;mg/l;Unknown
IND00421;2020-11-30;23:00;0.3;pH;0;;7.3;---;Unknown
IND00421;2020-10-04;22:00;0.3;TURB;0;;4.1;NTU;Unknown
IND00421;2020-10-04;22:00;0.3;pH;0;;7.9;---;Unknown
IND00421;2018-04-09;22:00;0.3;BOD;0;;4.8;mg/l;Unknown
IND00421;2019-04-03;22:00;0.3;O2-Dis;0;;5.6;mg/l;Unknown
IND00421;2019-11-03;23:00;0.3;pH;0;;7.4;---;Unknown
IND00421;2019-11-03;23:00;0.3;BOD;0;;5.5;mg/l;Unknown
IND00421;2018-11-11;23:00;0.3;pH;0;;7.3;---;Unknown
IND00421;2018-11-11;23:00;0.3;O2-Dis;0;;5.0;mg/l;Unknown
IND00421;2019-10-02;22:00;0.3;BOD;0;;5.4;mg/l;Unknown
IND00421;2018-10-07;22:00;0.3;pH;0;;7.3;---;Unknown
IND00421;2018-09-09;22:00;0.3;pH;0;;7.5;---;Unknown
IND00421;2018-09-09;22:00;0.3;O2-Dis;0;;5.5;mg/l;Unknown
IND00421;2019-09-02;22:00;0.3;BOD;0;;5.4;mg/l;Unknown
IND00421;2020-03-01;23:00;0.3;O2-Dis;0;;5.6;mg/l;Unknown
IND00421;2019-05-19;22:00;0.3;O2-Dis;0;;5.6;mg/l;Unknown
IND00421;2018-06-06;22:00;0.3;O2-Dis;0;;6.0;mg/l;Unknown
IND00421;2020-07-01;22:00;0.3;BOD;0;;5.0;mg/l;Unknown
IND00421;2020-06-01;22:00;0.3;BOD;0;;5.3;mg/l;Unknown
IND00421;2018-03-11;23:00;0.3;BOD;0;;5.2;mg/l;Unknown
IND00421;2018-07-03;22:00;0.3;BOD;0;;6.1;mg/l;Unknown
IND00421;2018-07-03;22:00;0.3;pH;0;;9.5;---;Unknown
IND00421;2019-07-03;22:00;0.3;BOD;0;;5.8;mg/l;Unknown
IND00421;2018-01-07;23:00;0.3;pH;0;;7.6;---;Unknown
IND00421;2020-08-09;22:00;0.3;TURB;0;;5.8;NTU;Unknown
IND00421;2020-11-30;23:00;0.3;TURB;0;;4.0;NTU;Unknown
IND00421;2020-02-02;23:00;0.3;O2-Dis;0;;5.8;mg/l;Unknown
IND00421;2020-02-02;23:00;0.3;TURB;0;;5.8;NTU;Unknown
IND00421;2018-02-04;23:00;0.3;O2-Dis;0;;6.0;mg/l;Unknown
IND00421;2019-12-02;23:00;0.3;pH;0;;7.3;---;Unknown
IND00421;2020-03-01;23:00;0.3;pH;0;;7.5;---;Unknown
IND00421;2020-03-01;23:00;0.3;BOD;0;;6.0;mg/l;Unknown
IND00421;2019-06-03;22:00;0.3;pH;0;;7.5;---;Unknown
IND00421;2018-01-07;23:00;0.3;O2-Dis;0;;6.8;mg/l;Unknown
IND00421;2020-06-01;22:00;0.3;TURB;0;;5.0;NTU;Unknown
IND00421;2019-03-03;23:00;0.3;O2-Dis;0;;6.0;mg/l;Unknown
IND00421;2018-02-04;23:00;0.3;pH;0;;7.6;---;Unknown
IND00421;2018-02-04;23:00;0.3;BOD;0;;5.5;mg/l;Unknown
IND00421;2020-11-30;23:00;0.3;O2-Dis;0;;6.5;mg/l;Unknown
IND00421;2019-12-02;23:00;0.3;BOD;0;;5.2;mg/l;Unknown
IND00421;2020-01-05;23:00;0.3;O2-Dis;0;;6.1;mg/l;Unknown
IND00421;2020-01-05;23:00;0.3;pH;0;;7.2;---;Unknown
IND00421;2020-01-05;23:00;0.3;TURB;0;;3.7;NTU;Unknown
IND00421;2019-01-07;23:00;0.3;pH;0;;7.3;---;Unknown
IND00421;2020-08-09;22:00;0.3;pH;0;;7.9;---;Unknown
IND00421;2020-08-09;22:00;0.3;O2-Dis;0;;6.5;mg/l;Unknown
IND00421;2019-04-03;22:00;0.3;pH;0;;7.0;---;Unknown
IND00421;2018-04-09;22:00;0.3;O2-Dis;0;;6.5;mg/l;Unknown
IND00421;2019-10-02;22:00;0.3;O2-Dis;0;;6.2;mg/l;Unknown
IND00421;2020-10-04;22:00;0.3;O2-Dis;0;;6.8;mg/l;Unknown
IND00421;2020-09-07;22:00;0.3;TURB;0;;4.9;NTU;Unknown
IND00421;2018-10-07;22:00;0.3;BOD;0;;6.6;mg/l;Unknown
IND00421;2020-05-03;22:00;0.3;pH;0;;7.1;---;Unknown
IND00421;2020-05-03;22:00;0.3;BOD;0;;5.8;mg/l;Unknown
IND00421;2019-05-19;22:00;0.3;pH;0;;7.0;---;Unknown
IND00421;2019-05-19;22:00;0.3;BOD;0;;8.0;mg/l;Unknown
IND00421;2018-05-07;22:00;0.3;BOD;0;;5.0;mg/l;Unknown
IND00421;2018-08-05;22:00;0.3;BOD;0;;5.8;mg/l;Unknown
IND00421;2019-12-02;23:00;0.3;O2-Dis;0;;6.5;mg/l;Unknown
IND00421;2019-07-31;22:00;0.3;pH;0;;7.5;---;Unknown
IND00421;2019-07-31;22:00;0.3;O2-Dis;0;;6.8;mg/l;Unknown
IND00421;2020-08-09;22:00;0.3;BOD;0;;5.1;mg/l;Unknown
IND00421;2020-04-27;22:00;0.3;O2-Dis;0;;6.5;mg/l;Unknown
IND00421;2018-08-05;22:00;0.3;pH;0;;7.9;---;Unknown
IND00421;2020-06-01;22:00;0.3;O2-Dis;0;;6.5;mg/l;Unknown
IND00421;2020-06-01;22:00;0.3;pH;0;;7.5;---;Unknown
IND00421;2018-03-11;23:00;0.3;pH;0;;7.5;---;Unknown
IND00421;2020-07-01;22:00;0.3;pH;0;;7.4;---;Unknown
IND00421;2021-02-03;23:00;0.3;pH;0;;7.0;---;Unknown
IND00421;2021-02-03;23:00;0.3;BOD;0;;6.5;mg/l;Unknown
IND00421;2019-06-03;22:00;0.3;O2-Dis;0;;6.6;mg/l;Unknown
IND00421;2021-03-03;23:00;0.3;BOD;0;;7.8;mg/l;Unknown
IND00421;2018-05-07;22:00;0.3;pH;0;;7.8;---;Unknown
IND00421;2019-01-07;23:00;0.3;BOD;0;;7.0;mg/l;Unknown
IND00421;2019-07-03;22:00;0.3;pH;0;;7.5;---;Unknown
IND00421;2019-02-06;23:00;0.3;O2-Dis;0;;6.2;mg/l;Unknown
IND00421;2020-09-07;22:00;0.3;O2-Dis;0;;6.9;mg/l;Unknown
IND00421;2020-05-03;22:00;0.3;TURB;0;;4.8;NTU;Unknown
IND00421;2020-11-02;23:00;0.3;O2-Dis;0;;6.7;mg/l;Unknown
IND00421;2020-11-02;23:00;0.3;BOD;0;;5.5;mg/l;Unknown
IND00421;2018-09-09;22:00;0.3;BOD;0;;6.1;mg/l;Unknown
IND00434;2018-02-27;23:00;0.3;BOD;0;;1.6;mg/l;Unknown
IND00434;2019-12-16;23:00;0.3;O2-Dis;0;;6.2;mg/l;Unknown
IND00434;2019-12-16;23:00;0.3;BOD;0;;1.6;mg/l;Unknown
IND00434;2018-04-26;22:00;0.3;BOD;0;;1.4;mg/l;Unknown
IND00434;2019-04-26;22:00;0.3;O2-Dis;0;;7.2;mg/l;Unknown
IND00434;2020-04-26;22:00;0.3;pH;0;;7.4;---;Unknown
IND00434;2020-03-12;23:00;0.3;BOD;0;;2.0;mg/l;Unknown
IND00434;2020-05-28;22:00;0.3;pH;0;;7.5;---;Unknown
IND00434;2020-05-28;22:00;0.3;O2-Dis;0;;8.0;mg/l;Unknown
IND00434;2019-03-28;23:00;0.3;BOD;0;;2.0;mg/l;Unknown
IND00434;2019-03-28;23:00;0.3;pH;0;;7.7;---;Unknown
IND00434;2019-05-28;22:00;0.3;pH;0;;7.7;---;Unknown
IND00434;2018-10-23;22:00;0.3;BOD;0;;1.2;mg/l;Unknown
IND00434;2018-09-25;22:00;0.3;O2-Dis;0;;7.4;mg/l;Unknown
IND00434;2018-09-25;22:00;0.3;pH;0;;7.6;---;Unknown
IND00434;2020-06-29;22:00;0.3;O2-Dis;0;;8.2;mg/l;Unknown
IND00434;2019-06-28;22:00;0.3;O2-Dis;0;;7.0;mg/l;Unknown
IND00434;2019-06-28;22:00;0.3;BOD;0;;1.4;mg/l;Unknown
IND00434;2020-11-06;23:00;0.3;BOD;0;;1.8;mg/l;Unknown
IND00434;2020-11-06;23:00;0.3;O2-Dis;0;;7.8;mg/l;Unknown
IND00434;2019-10-30;23:00;0.3;pH;0;;7.8;---;Unknown
IND00434;2019-11-19;23:00;0.3;pH;0;;7.9;---;Unknown
IND00434;2018-03-25;22:00;0.3;BOD;0;;1.6;mg/l;Unknown
IND00434;2019-08-26;22:00;0.3;BOD;0;;1.2;mg/l;Unknown
IND00434;2019-08-26;22:00;0.3;O2-Dis;0;;7.6;mg/l;Unknown
IND00434;2019-08-26;22:00;0.3;pH;0;;7.5;---;Unknown
IND00434;2018-10-23;22:00;0.3;O2-Dis;0;;7.6;mg/l;Unknown
IND00434;2020-03-12;23:00;0.3;pH;0;;7.4;---;Unknown
IND00434;2020-08-12;22:00;0.3;BOD;0;;2.2;mg/l;Unknown
IND00434;2019-06-28;22:00;0.3;pH;0;;7.5;---;Unknown
IND00434;2018-05-28;22:00;0.3;BOD;0;;1.8;mg/l;Unknown
IND00434;2019-11-19;23:00;0.3;BOD;0;;1.4;mg/l;Unknown
IND00434;2019-09-27;22:00;0.3;O2-Dis;0;;6.0;mg/l;Unknown
IND00434;2019-09-27;22:00;0.3;BOD;0;;1.6;mg/l;Unknown
IND00434;2020-09-07;22:00;0.3;O2-Dis;0;;7.4;mg/l;Unknown
IND00434;2019-02-26;23:00;0.3;BOD;0;;1.4;mg/l;Unknown
IND00434;2019-02-26;23:00;0.3;pH;0;;7.6;---;Unknown
IND00434;2021-01-17;23:00;0.3;pH;0;;7.5;---;Unknown
IND00434;2021-01-17;23:00;0.3;O2-Dis;0;;9.6;mg/l;Unknown
IND00434;2020-01-29;23:00;0.3;O2-Dis;0;;7.4;mg/l;Unknown
IND00434;2020-01-29;23:00;0.3;pH;0;;8.1;---;Unknown
IND00434;2021-02-19;23:00;0.3;BOD;0;;1.6;mg/l;Unknown
IND00434;2019-01-30;23:00;0.3;O2-Dis;0;;7.4;mg/l;Unknown
IND00434;2018-01-28;23:00;0.3;O2-Dis;0;;7.0;mg/l;Unknown
IND00434;2020-04-26;22:00;0.3;BOD;0;;1.0;mg/l;Unknown
IND00434;2020-05-28;22:00;0.3;BOD;0;;1.6;mg/l;Unknown
IND00434;2018-11-25;23:00;0.3;BOD;0;;1.4;mg/l;Unknown
IND00434;2018-03-25;22:00;0.3;pH;0;;8.15;---;Unknown
IND00434;2019-03-28;23:00;0.3;O2-Dis;0;;7.4;mg/l;Unknown
IND00434;2019-10-30;23:00;0.3;BOD;0;;1.8;mg/l;Unknown
IND00434;2019-11-19;23:00;0.3;O2-Dis;0;;6.6;mg/l;Unknown
IND00434;2018-05-28;22:00;0.3;pH;0;;7.6;---;Unknown
IND00434;2018-07-26;22:00;0.3;BOD;0;;1.4;mg/l;Unknown
